time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,10.230236990944444,10.36151385470333,22.040936233321943,0.146018179347287,6.228035519814831,0.0,0.29506104056206495,1.184417549059659,5.714504058088347,0.13353133308086163,-0.10107777561812062,0.0,460.622250457682,458.92586955632123,458.33451728294017,459.3954031136497
3.6000000000000028,10.248889480478322,10.435051447766886,22.38281630261228,0.1548512099743764,6.222357848230631,0.0,0.3271797497926861,1.2675385128067171,5.681445652749778,0.16585582725323988,-0.0841301262435565,0.0,427.8937914669811,429.32630056341065,427.2537828016859,430.02175840743996
3.660000000000003,10.269735322537816,10.514163913559521,22.725453240178698,0.16456569238825214,6.217221381826549,0.0,0.3681498954045623,1.3704127310776764,5.739205350302237,0.15254872689313903,-0.08873795106542995,0.0,458.1750933143033,457.80273366561477,458.39851533691126,457.36363212116424
3.720000000000003,10.292904984811209,10.599052394869144,23.06806227674548,0.17405434414691712,6.21294717278267,0.0,0.40455689673124773,1.4599568498182378,5.68113031839318,0.16746735115411016,-0.049246410243924565,0.0,419.77337584096335,423.182267130781,421.14874926346533,422.46238429601607
3.780000000000003,10.318392795186405,10.689639128863009,23.408135586124907,0.184652919445762,6.209840330783738,0.0,0.4452928947711077,1.5604537685947724,5.654479333416045,0.19053654938470446,-0.057401471430401585,0.0,431.57383379052686,430.8829758684578,432.01205622726707,433.9836660298221
3.840000000000003,10.346504689098998,10.786749458105135,23.748233738487333,0.19570961299123457,6.206414245590745,0.0,0.49206684157019054,1.6775184714301667,5.68161670545552,0.16727698841311003,-0.05650821277098207,0.0,449.48088242547976,449.5510853235831,451.3885051000333,449.5391546768971
3.900000000000003,10.377299274109408,10.890604289095743,24.087539809252036,0.2056840629868022,6.202706204709502,0.0,0.534712430516932,1.785108433184308,5.628516334868255,0.16408666388418386,-0.07533277613659185,0.0,425.46117995973435,423.84296976374713,425.0061993781885,424.76041088262355
3.960000000000003,10.410773765719966,11.0012152267041,24.424311411922226,0.21537690086147787,6.198417777142904,0.0,0.5814725224205625,1.9027038882907163,5.596988213281151,0.15592012884087592,-0.06470156448341555,0.0,430.83761694896657,431.73158042766767,433.4385663648543,432.77709001142745
4.020000000000002,10.44710229551302,11.118980337190397,24.75889221013104,0.22450083758295047,6.194628962140111,0.0,0.6297972939792605,2.0235284863575917,5.555534095020942,0.14296988421173035,-0.06020735022745871,0.0,429.1430972233523,429.52143646125256,429.9341716932993,428.85787707117646
4.080000000000001,10.48668325757189,11.244864713434113,25.094112355723496,0.23323109003015574,6.191200224015681,0.0,0.6898648479513565,2.173297218738126,5.61771710479121,0.15013883754953125,-0.051636706244137756,0.0,463.0844662460066,463.75615920357194,462.8984573713064,463.48117862788655
